alt	bull	gress	acro	chari	aspi	rubi
0.501059262	0.155336037	0.181843588	0.190331698	0.276461804	0.748962861	0.474216264
0.501059262	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.475671188
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.181843588	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.748188027	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.748188027	0.475671188
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.474216264
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.475671188
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.748188027	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.276461804	0.748188027	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.748188027	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.499687083	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.747411808	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.746634199	0.469822016
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.155336037	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.746634199	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.472756449
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.746634199	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.746634199	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.746634199	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.746634199	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.178976947	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.190331698	0.274157849	0.745855195	0.469822016
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.498310554	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.274157849	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.472756449
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.496929648	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.472756449
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.472756449
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.471291711
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.746634199	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.152288344	0.176091259	0.187520721	0.271841607	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.187520721	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.746634199	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.469822016
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745855195	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.176091259	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46834733
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.745074792	0.465382851
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
0.495544338	0.149219113	0.173186268	0.184691431	0.269512944	0.744292983	0.46686762
